SURVEY_ID,SURVEY_RESPNS_ID,SURVEY_AA_CUST_UNIQUE_ID,SEG_DEP_DT,SEG_DEP_AIRPRT_IATA_CD,SEG_ARVL_AIRPRT_IATA_CD,OPERAT_FLIGHT_NBR,FLEET_CD,SUBFLEET_CD,CABIN_FLOWN_CD,LIKELIHOOD_RECOMMEND_ORIG_LANG_TXT,LIKELIHOOD_RECOMMEND_SCL,NET_PROMO_CATG,Wifif Category
SV_4SJm25NwBp7FfRs,R_3NKhUZjDqlgTgsk,2625833.0,2026-07-07,OKC,DFW,3805,EMJ,E7M,Y,Very poor WiFi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_2CZlvcS1rjQ819t,8177576121.0,2026-07-25,TPA,PHL,2838,737,38K,Y,No wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1gJ7XvwDGaYjYIh,622674641.0,2026-08-03,HNL,DFW,102,787,788,W,"I paid extra for premium economy: Although the seats were larger with slightly more leg room, the seats themselves are very uncomfortable. Moreover, the food was really terrible. Also, I am not sure why WiFi is still only available for a fee when you claim to have rolled out free WiFi",5,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_7HAEufiysCTEFev,8183039958.0,2026-08-19,SFO,PHL,1845,321,32E,Y,no wifi,4,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6mlqKAbxJI76jWq,333750122.0,2026-08-21,LHR,PHX,195,777,772,C,"It was a great trip-staff excellent. However, the score was less because of previous flights, and the lack of wifi",8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_31Z6MbyLCykv7xu,796507986.0,2026-07-06,PVD,DCA,343,319,19W,Y,"Delayed, held on the ground, inconsistent wifi",3,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6cq3avmtq4bSRzr,366681432.0,2026-08-19,RDU,CLT,2704,737,38K,Y,on time. courteous service. free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_52rlbmfVSwSwZ64,8122292833.0,2026-01-12,TLH,CLT,6028,ERJ,EMP,Y,free wifi,5,Detractor,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1BRVas8uzLMFTRf,5702666.0,2026-07-14,JFK,STT,2741,319,319,Y,It was on time. Get to watch movies or use the phone for other things with the WIFI,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1n1NfHXMLIqiNNs,433108776.0,2026-07-24,BHM,DFW,3214,319,A19,C,In time and wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1Vl00lmeR1g8y4N,1585721998.0,2026-05-13,MBJ,CLT,875,321,A21,Y,Loved free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_27fCL4wO8DKjJme,368912603.0,2026-05-24,LIT,DFW,3632,EMJ,E7M,Y,On a 12 hour flight there was no one wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7JaUQnLOeqkcIyU,8159781483.0,2026-03-06,LHR,DFW,21,777,77W,W,"Friendly flight attendant,but problems with food and WiFi",7,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6pKU7w1t5iUOwop,8019095710.0,2026-05-05,TPA,PHX,2371,321,32C,Y,Extremely disappointed no free wifi,5,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_5yJUz3FvfzEd0Qh,1053370492.0,2026-08-12,DFW,BOS,1438,321,A21,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1wSgT42lu1oxVCx,486401600.0,2026-01-09,ONT,PHX,2235,319,A19,Y,Free wifi would be nice. I couldn't get on wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3OIUyuGQFp7Nud5,8156026083.0,2026-04-25,MIA,MGA,335,737,38M,Y,Liked the free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_77qV9WRwJOw7LnG,12843862.0,2026-08-10,EGE,DFW,3024,319,319,C,New plane with wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3YLDQX39zWYsuuQ,575269953.0,2026-06-10,YVR,DFW,1415,321,A21,Y,"No delays, friendly service, free wifi",8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1n3iZsJygUNqoUF,9612714.0,2026-07-26,ATL,LAX,2221,321,A21,C,no wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5spmj6vF40qmuhx,608309283.0,2026-06-26,DFW,SAN,2476,321,A21,Y,Maintenance issues caused plane to delay for hours. Finally sent plane from Dallas and we boarding for 45 to 60 minutes only to deplane for mechanical failure. In Dallas we were taken to wrong gate. Porter took wheelchair so had to hitch ride on golf cart. Arrived at right gate only to have flight delayed and delayed. Went to customer service they provided vouchers for hotel & meals. Rate the room at a B tops. Had to wait 2 hours for a wheelchair that never showed. Began paging airport admin and they never showed. Lady helping us finally saw a wheelchair boss and pleaded with her and she got a wheelchair after 2 hours waiting for one. Arrived at hotel 7:45Next day boarded 30 minutes late. Sat on the plane at gate well over an hour due to maintenance. Then just when we were good to go the crew had to deplane cause they had gone over their allotted time. They began at 2 am and this was 10:15 am. Sat on the plane over 2 hours before takeoff. Took off @ 11:45 local time. No WiFi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1zTKkT2wPlF9wtZ,320164370.0,2026-02-13,DCA,OKC,5371,CRJ,CR7,Y,"On time departure, working wifi",2,Detractor,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6D4XfJVM8MBEnSh,199632884.0,2026-06-09,SXM,MIA,3316,737,38M,Y,"Great flight, love the free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1lp1p9DNS7U8q5g,327997021.0,2026-01-16,LGA,FLL,2896,737,38M,Y,Free Wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6A1jLkmIHRvCyFr,8053157597.0,2026-04-12,BDL,PHL,865,319,A19,Y,Timely takeoff and arrival. Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5NkJPoevX7bv904,6062547.0,2026-08-03,YYC,DFW,1973,321,32C,Y,"easy boarding process, nice flight attendants, free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1wmoRoXbdTfb7Rw,1846619105.0,2026-06-28,BWI,CLT,1635,319,A19,Y,They need a bigger plane when flying to Charlotte. The plane was very small and had no wifi,9,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7DAzZnBUQdpHN7S,447279138.0,2026-05-31,ORD,RST,6396,CRJ,OO7,Y,Better app/wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6EG6mbLN2t0FhPX,366672380.0,2026-05-14,YUL,CLT,5350,CRJ,CP9,Y,A lot well but no wifi,10,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7H76uqp6SIjKON3,54365780.0,2026-04-01,AUS,PHX,2715,319,A19,C,You need WIFI,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_66LLcnsFNTAAKMV,458257646.0,2026-05-20,DFW,CVG,6432,CRJ,OO7,C,horrible uncomfortable plane. My first class seat should be reimbursed. no wifi,1,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6AEvISfOrHE229F,385313385.0,2026-01-16,EUG,PHX,3007,319,A19,Y,Free wifi. Better points/rewards program. Working wifi,7,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_726PW5msIK4obnj,410411509.0,2026-03-20,DEN,CLT,1623,321,32C,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_15KhYMwbHvNxuE1,559059842.0,2026-05-21,MCI,PHL,926,319,A19,Y,"Nothing comes to mind. Myself, luggage arrived as scheduled. Loved the new quiet zone and the free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5yfurchaMo2Tibb,231852463.0,2026-05-28,MIA,DCA,3244,737,38K,Y,Love having inflight free WIFI,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1IsYtvSweBbzomZ,10549820.0,2026-07-23,DFW,LAX,966,737,38K,Y,Good service and wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_31WplXHrkeGdZ69,2874121.0,2026-07-15,ORD,JAX,2096,737,38K,Y,"On time departure & arrival, friendly flight team, reasonable pricing, good wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6uvyeFjWcnj6ARb,7595755.0,2026-02-19,PHX,EWR,2320,321,32E,Y,Nice direct flight at a reasonable price. Loved the free WIFI,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_24usLa94lLSMXNB,8178104970.0,2026-07-14,CUN,MIA,1723,737,38K,Y,Excellent staff. On time. Free WiFI,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_41bJyvna8hvcJgz,1393331348.0,2026-06-30,SMF,LAX,6265,EMJ,O75,Y,No free WiFi,5,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_3scAzdmxA5DnGdR,8147887859.0,2026-04-03,LIT,DFW,6221,CRJ,OO7,Y,There was no wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1LnjaEsJuDhCkSh,8126347101.0,2026-06-06,SAT,CLT,1119,737,38R,Y,"Easy boarding, smooth flight, good wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1SNvAdRNEdXwyLn,367827089.0,2026-01-22,SRQ,CLT,2268,320,A05,Y,loved the new free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1ncozuWLWsHPOdW,4170076.0,2026-03-03,ORD,TPA,2920,737,38K,Y,better wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_7VKkbEP68OOfRZ0,567646497.0,2026-03-05,MIA,CLT,2122,737,38K,C,Wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_61laJGFLkL7NF5L,71262945.0,2026-06-29,MCO,MIA,2147,321,A21,C,New plane and good wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5HqVGYVFUl9uD5I,757437968.0,2026-05-29,NAP,ORD,181,787,788,Y,Free WiFi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3cSxmI9bi9a8L66,473529227.0,2026-08-14,PHL,PHX,1984,321,A21,Y,There was no WiFi,2,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_34wYnWuzfEbc241,502883828.0,2026-06-03,PHL,LAX,2408,321,32E,Y,No wifi,9,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_317NeK0pvurccRI,8161079455.0,2026-02-27,IDA,PHX,4947,CRJ,OO7,Y,Love the wifi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5324dqbX2XbVRLz,1270652846.0,2026-08-19,SEA,ORD,2966,321,32C,C,No wifi,2,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_bKoWFCyAycBlQJP,8161563798.0,2026-07-27,SJD,CLT,2676,321,A21,Y,No WiFi,3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_vPk01uUyrU4Fizn,9498194.0,2026-07-07,LGA,ORD,2057,737,38R,C,"Flight was early, service was good.  Plane had required amenities including wifi",9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5PLFIEywm9wP1Sd,214861919.0,2026-01-08,IND,MIA,1109,319,319,Y,"Flt was early, plane was clean, staff was friendly & I enjoyed the complimentary wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3Cl2H3YXejYYTYd,365207587.0,2026-03-09,DFW,PHL,2759,787,788,C,"Not much more, the flights was beautiful, flight attendants were just awesome, food was fantastic.  Little trouble with WIFI",10,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_1o1Daza2rdAdKXR,1291661970.0,2026-07-15,LAX,OKC,6272,EMJ,O75,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3saNK6qpGzE6Nwt,240161716.0,2026-08-05,OMA,CLT,1042,737,38K,Y,Great flight crew and wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_12wYCqSqDuzRNvY,8079875714.0,2026-06-05,SMF,ORD,2627,737,38K,Y,"fast flight, great staff, had wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1QXTtpbK8U2W1uU,9311483.0,2026-02-05,LGA,ORD,4679,EMJ,E75,Y,Gate agents at LGA were talking badly about customers.  VERY UNPROFESSIONAL.Not offered drinks on the flight and no wifi,2,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_39HyKnvUbQPqXoR,8172226513.0,2026-04-06,SYR,DFW,2389,737,38R,Y,Trip went smoothly and friendly staff free in flight wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1PpYRyAKBmUwI1A,8173439256.0,2026-06-03,SFO,ORD,2554,737,38R,Y,"Carry on included, free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1spopAZWs4rXNMR,454048999.0,2026-06-19,ATH,JFK,333,777,772,Y,There was no wifi,2,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3XiK8w9UIRL7ZHw,1488232730.0,2026-06-03,EYW,CLT,3519,EMJ,E7M,Y,On time and had WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6TpKIgePoiqyUqD,156367419.0,2026-02-04,PHL,YUL,6011,ERJ,EMP,Y,The ERJ145 needs to go. Too small no wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5hmRf826UTCZzXk,377696654.0,2026-04-29,DCA,ECP,5639,CRJ,CP9,Y,"wider seats, much better Wifi",8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7in7mqthxeI7LeE,8053385585.0,2026-02-23,SJD,DFW,3254,737,38R,Y,I did not have wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3YsOt5lmlvXuOeO,2474397.0,2026-06-07,LAX,JFK,274,777,772,W,"terrible delay including at the gate, runway, no wifi",0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7AmBSi7nTZtBqZr,1723494368.0,2026-06-07,LAX,JFK,274,777,772,Y,No working wifi on LAX to JFK is unacceptable when other airlines are offering Starlink and other fast free wifi,2,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3Cl4z1oHKfZ8JMi,550958535.0,2026-01-11,MIA,BDL,1256,737,38R,Y,Disappointed there were no seatback screens. Not everyone has a smartphone with the capacity to view video or flight tracking via your wifi,8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3KJXVZpHIw4SwkC,18927831.0,2026-06-15,SJD,PHX,2623,737,38K,Y,No Wifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1HpzWMTsRlZr2E4,397771944.0,2026-06-14,LAS,PHL,779,321,32E,C,Entertainment not up to par due to spotty WiFi,9,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_1QAUsGFjER9GzAJ,324164230.0,2026-06-22,LHR,DFW,21,787,78P,Y,Great wifi,8,Passive,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3mhmkWAxZhdNBBv,8179448809.0,2026-07-26,ORD,ATL,2779,319,319,Y,Delayed and no wifi,1,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6hJPZiuCygLufWc,8158111398.0,2026-01-04,SFO,DFW,402,321,A21,Y,Get free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3Em2jc4SuK9Cs2r,769354994.0,2026-07-21,PDX,DFW,2283,321,A21,Y,The seats were very roomy and comfortable and I loved the free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1cV6LFFwPkQsLhg,463266301.0,2026-07-18,LAS,PHX,3186,737,38K,Y,"On time, comfortable. wifi",9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6fHy7UabTEignBu,8070276682.0,2026-01-16,PUJ,CLT,2792,321,A21,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7q590jxkBEf5xQw,369116385.0,2026-05-29,ORD,PHL,1859,319,19W,Y,But recognized as and EP- long boarding and I could not get on WiFi,4,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6hV0iCFfMyFJms9,557048867.0,2026-05-28,CUN,DFW,1068,321,32C,Y,Free wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1Iz3hsC2LsOgWSl,1191455144.0,2026-01-31,BOS,PUJ,2988,321,32N,Y,Loved the wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_2UipbrtMP4Ez1BG,28108209.0,2026-07-13,DFW,SAT,1599,737,38M,Y,"I know weather delays are not your fault, but seems like every trip I take with AA has at least one delay, either weather or mechanical. Loved your Flagstaff gate crew and I do appreciate the free wifi",5,Detractor,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7SAHIRhvldL6PRf,96366138.0,2026-05-14,ORD,EWR,2083,737,38K,Y,Free Wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3JBZzAVJd3tXGo4,802383020.0,2026-07-19,DFW,ORD,3330,321,A21,Y,"Delayed flight, no wifi",0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1kCaT22qPG2IJVU,8058496366.0,2026-02-17,CLT,EYW,2839,319,19W,Y,"Smooth flight, nice attendants. To improve...Offer one free drink ;) and I was unable to connect to inflight wifi",10,Promoter,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_6hHlOIlIFqH8bRo,8164520777.0,2026-03-30,MIA,SJU,3164,321,A21,Y,I love the wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3HHYcb3cxO7MbPk,942810329.0,2026-07-06,KOA,LAX,58,321,32E,Y,No wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_71jSL78eflcG6Gd,249878074.0,2026-03-10,DCA,BOS,4455,EMJ,E75,Y,Old dated plane and bad wifi,0,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5sBv2QT02lBtOyF,9218444.0,2026-01-31,OKC,DFW,2269,737,38M,C,Provide free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1gw019B4pNTv3VF,381866547.0,2026-07-11,BOS,DFW,2555,321,32C,Y,"On time , wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_5uDrUGD1VoqGEqe,7255273.0,2026-03-01,YUL,PHL,6011,ERJ,EMP,Y,"Plane had no beverage  service, no wifi",8,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6cUjlqX9Cu9MneI,8173038674.0,2026-05-23,FWA,ORD,6232,CRJ,OO7,Y,"Flight was on time leaving, clean plane, complimentary snack/drink and awesome in flight wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_62LffC5aS3j85Ix,8159628522.0,2026-01-17,LGA,DFW,547,321,A21,Y,Flight on timeMeals are so little Bad seatCouldn't join aadvatage for wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_1tkz7QYICXHH1cJ,8158471977.0,2026-03-01,PBI,ORD,1831,737,38K,Y,Terrible WiFi,0,Detractor,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_52nbF0rGdxTKnEJ,8164356465.0,2026-03-20,SEA,DFW,3075,321,32C,Y,Nothing wrong but just slow or non working in flight wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_3G8JiywVlWEasyG,1675540814.0,2026-02-27,ANU,JFK,1359,737,38M,Y,Could improve on free wifi,8,Passive,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_7ScpAU1ka5NWgXu,8164703529.0,2026-02-28,ORD,YYZ,3604,EMJ,E7Q,Y,Good wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6itfuOQfwdogia7,456455430.0,2026-04-17,SNA,PHX,2466,737,38M,C,Friendly flight crew but no in flight entertainment.  I could not connect to AA wifi,8,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_5ZJRoj7dwTEurIc,369707075.0,2026-04-27,OMA,PHX,3454,EMJ,E7M,C,Have working WiFi,9,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3I5fpLtRRcAqFWy,995572441.0,2026-04-03,DEN,DFW,1832,737,38K,Y,"Easy boarding, nice people, plenty 9f space for carry ons, free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_549afvnHhMaAwfL,8035053188.0,2026-04-27,SAT,LAX,6213,EMJ,O75,Y,"The cabin temp was super hot like almost where you couldn't breath, also there was no wifi",3,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7o5wH4dPlKun6Ky,21564768.0,2026-01-31,PHL,PHX,2586,321,A21,Y,Service was great and really appreciate the free WiFi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3rU5g34qiIO8gH7,8144423290.0,2026-04-14,CUN,JFK,1185,737,38M,C,There was no wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_1BXFyAWJi8Ia09u,1756407916.0,2026-01-09,RSW,CLT,1094,321,A21,Y,you took away tmobile wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_7P7oROkdTL3UBpg,8129775317.0,2026-03-20,LGA,IND,4468,EMJ,E7R,Y,I wish your WIFI was working. I feel like I've only had one flight in the past year with working Wifi,6,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3LXrJUfyCgPN8lP,6948376.0,2026-01-14,LIS,PHL,259,787,788,Y,Service and food for PYE was very vert average. Still no free wifi,6,Detractor,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_69mNNJwDM0qHouu,69491933.0,2026-01-14,ORD,LGA,4469,EMJ,E75,Y,Flight was delayed and there was no wifi - for a 3pm (delayed to 4pm) flight on a workday that's a ********** to have nonwifi,5,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_10Tl5gmcWF7qPaZ,8061816048.0,2026-05-22,YUL,DFW,1964,737,38R,Y,I wish I didnt fly american airlines so often so I didnt have to sit in the uncomfortable planes. The only solace I have in flying with yall is the free wifi,2,Detractor,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_9ktQne6BVUE93Dr,8120613962.0,2026-06-07,PHL,CLE,5862,ERJ,EMP,Y,"Flight great even though plane old it was more roomy than your new planes, windows aligned with seat. Flight attendant was awesome. Point off for baggage delay in cle and no wifi",9,Promoter,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_2FIfvdmKMrOBJlj,8094618833.0,2026-06-19,LAX,DFW,2994,321,32E,Y,"On time departure, and a working wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6nNS14v4S0n3PtP,366060478.0,2026-01-23,SFO,PHL,1732,321,32E,Y,Wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_022FkMOzm51imqd,49252919.0,2026-07-15,DFW,EWR,1820,737,38K,Y,"Good service, aircraft condition, seats, free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_174TJLD4Pcs6Xsd,412532455.0,2026-05-27,DCA,JFK,4551,EMJ,E75,C,There was no wifi,7,Passive,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_3kMurQSaxsh3poi,365955931.0,2026-04-16,PHL,PBI,2137,737,38K,Y,Could not connect to wifi,7,Passive,Wi-Fi Connectivity Issues
SV_4SJm25NwBp7FfRs,R_34u5JrS528gqgXU,51071687.0,2026-08-21,PVR,DFW,2639,737,38K,C,"On time, and I loved the free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6VnosQ34npc1G6t,1745728995.0,2026-01-23,SFO,PHL,1732,321,32E,Y,no wifi,4,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_30rboXRKtlGtHD4,8166205870.0,2026-03-26,MSY,DFW,2157,320,320,Y,Consistent wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_3ux4EDcvEKiaL10,61903663.0,2026-01-19,ANU,JFK,1359,737,38M,C,No entertainment. No lounge. Free wifi,6,Detractor,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_7fJUAkR9GtwFV32,1846900370.0,2026-06-08,MSY,LGA,2165,737,38R,Y,significant delays and broken wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_6YPXPCRm7cG2aU9,278384880.0,2026-06-03,DFW,GNV,3538,EMJ,E7M,Y,"Comfortable flight, attentive staff, arrived early, great free wifi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1EuRX9nOktxEwxX,629919282.0,2026-02-22,PHX,RDM,3629,EMJ,E7M,C,"Good service, nice plane, love the free WiFi",10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_1okg3I5SsWAK6tu,8440374.0,2026-07-07,FLG,PHX,4985,CRJ,OO7,C,No Wifi,0,Detractor,Wi-Fi Unavailable
SV_4SJm25NwBp7FfRs,R_5XdIEfpUyZD9jjE,205791869.0,2026-06-24,MIA,DFW,3081,777,772,Y,Seat was extremely uncomfortable and had to pay for wifi,8,Passive,"No free wifi (was available, but expensive, need more free wifi)"
SV_4SJm25NwBp7FfRs,R_1jwyu6iu6MKpXOI,187056048.0,2026-07-15,GUA,DFW,3062,737,38R,C,It was on time and I love the complimentary wifi,10,Promoter,Satisfied with Wi-Fi Experience
SV_4SJm25NwBp7FfRs,R_6dNuszccOg9qi0z,1710457395.0,2026-03-28,CUR,MIA,312,321,A21,Y,Free wifi,8,Passive,"No free wifi (was available, but expensive, need more free wifi)"
